bootstrap_replicate,full_minus_a2c_points,full_score,a2c_pointer_score
5186,1.557160816,77.49842046,75.94125964
5187,3.290948693,76.32150847,73.03055978
5188,1.371494833,77.17462695,75.80313212
5189,2.401519563,76.1618177,73.76029813
5190,2.991287952,77.8491409,74.85785295
5191,2.611134169,76.7044358,74.09330164
5192,0.8181603281,76.20456423,75.38640391
5193,2.378303289,77.25203514,74.87373185
5194,2.108281923,76.48168346,74.37340154
5195,2.711817538,76.85515677,74.14333923
5196,0.9154872974,76.74718772,75.83170042
5197,2.685090988,77.05624086,74.37114987
5198,2.427807524,76.46216364,74.03435611
5199,2.45936662,77.25323763,74.79387101
5200,2.984578991,76.7997242,73.81514521
5201,1.690740196,76.48096262,74.79022242
5202,1.920102489,77.21119324,75.29109075
5203,2.201001931,77.01925445,74.81825252
5204,2.070145756,76.62267122,74.55252547
5205,3.187456697,76.33540862,73.14795192
5206,2.43158951,77.61049756,75.17890805
5207,2.272961908,76.42156496,74.14860305
5208,2.165692736,76.01627049,73.85057776
5209,0.7383786943,78.43619248,77.69781379
5210,1.581395163,76.02864522,74.44725006
5211,2.855885001,76.91529055,74.05940555
5212,2.097497006,76.74424177,74.64674477
5213,2.53633494,77.78685234,75.2505174
5214,3.186524239,76.76812237,73.58159813
5215,1.93959875,75.90372158,73.96412283
5216,2.323807332,77.66105216,75.33724483
5217,2.884999997,76.96411125,74.07911126
5218,2.262818709,77.08140385,74.81858514
5219,1.071441522,76.94785962,75.8764181
5220,2.880283219,77.3165075,74.43622428
5221,1.71798376,77.98414628,76.26616252
5222,2.62817136,76.82775254,74.19958118
5223,2.674907118,77.41981315,74.74490603
5224,0.7967784732,76.23729934,75.44052086
5225,3.24985746,76.54231712,73.29245966
5226,2.458615752,77.04383379,74.58521804
5227,2.098421168,76.5746715,74.47625034
5228,1.190283748,76.69121944,75.5009357
5229,2.894490636,76.99141787,74.09692723
5230,1.381831937,76.08051217,74.69868023
5231,1.110722874,75.78605168,74.6753288
5232,1.972673952,76.24514359,74.27246964
5233,2.227815357,76.59527308,74.36745773
5234,2.78537489,77.04282724,74.25745235
5235,1.134822495,77.21365334,76.07883085
5236,2.520799204,76.46868105,73.94788185
5237,1.2900887,76.34928724,75.05919854
5238,2.335536008,76.14142312,73.80588711
5239,1.040654422,76.48410549,75.44345107
5240,2.664345644,76.5703373,73.90599165
5241,2.373738537,78.07987625,75.70613771
5242,2.348568563,76.64612355,74.29755499
5243,2.713811322,76.78154356,74.06773224
5244,2.595061941,76.49823642,73.90317448
5245,1.592873228,77.17963514,75.58676191
5246,1.507630093,76.63367918,75.12604908
5247,1.728559782,75.96099318,74.2324334
5248,1.932057341,76.64505493,74.71299759
5249,2.111256412,77.25349898,75.14224257
5250,1.772931665,76.16538588,74.39245422
5251,2.039812073,75.83895198,73.79913991
5252,2.404041232,76.9787143,74.57467307
5253,2.373769861,77.65516318,75.28139332
5254,2.905681389,76.29254248,73.38686109
5255,1.466909596,76.50151964,75.03461004
5256,2.755379826,76.42519809,73.66981827
5257,2.373210325,77.50465948,75.13144916
5258,2.271813725,76.92899152,74.65717779
5259,1.995632776,76.68190826,74.68627548
5260,2.062932282,77.09977536,75.03684308
5261,2.61731333,76.00089926,73.38358593
5262,1.434754036,76.56738435,75.13263031
5263,1.854955885,76.42246598,74.56751009
5264,1.5300046,75.73145883,74.20145423
5265,1.507780847,75.6568447,74.14906385
5266,2.645030856,77.55205283,74.90702197
5267,1.064400748,75.74200933,74.67760858
5268,1.149237091,76.96988672,75.82064963
5269,2.375338715,77.15850059,74.78316188
5270,1.847036063,77.72870884,75.88167277
5271,1.377519985,75.61320948,74.23568949
5272,2.267128744,76.99969894,74.73257019
5273,1.621989287,75.42915995,73.80717066
5274,2.080958506,76.19596619,74.11500769
5275,2.217876565,76.50011735,74.28224079
5276,0.6058441135,75.80904975,75.20320563
5277,1.065023719,76.85832354,75.79329982
5278,1.940537039,76.92337108,74.98283404
5279,2.253833035,76.98209454,74.7282615
5280,1.766652712,76.5452708,74.77861809
5281,1.330124129,76.49881024,75.16868612
5282,2.432573311,76.87341188,74.44083857
5283,1.509888058,77.02651665,75.5166286
5284,2.608983717,78.00578114,75.39679742
5285,1.206709321,75.56466697,74.35795765
5286,2.564458114,77.37295371,74.8084956
5287,1.720564558,77.16524302,75.44467846
5288,2.288687459,77.01810608,74.72941862
5289,1.352384242,77.8647213,76.51233705
5290,2.539195193,77.64896652,75.10977132
5291,2.383884761,76.93653618,74.55265142
5292,2.991857664,77.11131231,74.11945464
5293,2.479425282,76.98365443,74.50422915
5294,2.297548512,75.88999731,73.5924488
5295,1.019702112,76.35941737,75.33971526
5296,1.9910836,77.79363585,75.80255225
5297,1.543294081,76.15812599,74.61483191
5298,2.517637876,76.5153009,73.99766302
5299,1.344100327,76.71813552,75.37403519
5300,2.286798354,77.63699819,75.35019983
5301,1.484864754,76.76143281,75.27656806
5302,2.321242566,76.9844609,74.66321833
5303,2.609485272,76.35634988,73.7468646
5304,1.80660875,76.93409864,75.12748989
5305,2.089955616,77.02563611,74.93568049
5306,2.006956775,77.36955254,75.36259577
5307,2.313113311,76.9831473,74.67003399
5308,1.825917036,76.90693074,75.08101371
5309,2.121336816,77.27987565,75.15853883
5310,2.311968446,76.02542639,73.71345795
5311,1.642563037,76.41064602,74.76808298
5312,1.802857301,76.08211519,74.27925789
5313,1.881893697,76.77556312,74.89366942
5314,1.936132606,76.13431536,74.19818275
5315,1.92813953,77.36472746,75.43658793
5316,0.8307387881,76.54052514,75.70978635
5317,2.055250151,76.78094432,74.72569417
5318,0.3411717429,76.74583509,76.40466335
5319,0.7990094036,77.92287982,77.12387041
5320,2.034304991,75.96438149,73.9300765
5321,2.565229107,76.914799,74.34956989
5322,1.743202713,75.91387729,74.17067457
5323,1.819631465,76.81723927,74.99760781
5324,2.737109782,76.8353391,74.09822932
5325,1.921083042,77.60799706,75.68691402
5326,0.9087821882,75.60646967,74.69768748
5327,2.685902638,77.24125877,74.55535613
5328,2.352664521,76.6696095,74.31694498
5329,0.7940199647,75.08769883,74.29367887
5330,1.779122887,76.0140813,74.23495841
5331,2.410140415,77.14237589,74.73223548
5332,2.000929577,77.59194312,75.59101354
5333,1.87814054,76.98387723,75.10573669
5334,1.807596093,77.69345548,75.88585939
5335,1.146175502,76.8008744,75.6546989
5336,1.707089837,75.68609223,73.9790024
5337,2.587857044,76.97227366,74.38441662
5338,2.160533436,77.55105021,75.39051677
5339,2.193457897,76.82210466,74.62864676
5340,1.941003382,75.90754333,73.96653995
5341,1.281919907,76.42633977,75.14441986
5342,2.940827949,76.3466652,73.40583725
5343,2.99212119,77.59844085,74.60631966
5344,1.054570626,75.75585658,74.70128595
5345,2.483378786,76.23534605,73.75196726
5346,2.19993645,77.74930117,75.54936472
5347,2.499925942,75.88644253,73.38651659
5348,2.064183007,76.02666446,73.96248146
5349,2.963383251,77.35293456,74.38955131
5350,2.713705344,76.95182214,74.2381168
5351,1.032198637,75.9138823,74.88168366
5352,2.827408746,76.96455216,74.13714341
5353,1.988426624,75.60434841,73.61592179
5354,1.265024128,76.48341352,75.21838939
5355,2.85768086,77.78226202,74.92458116
5356,2.269355127,76.63138429,74.36202916
5357,0.9820860285,75.54246922,74.56038319
5358,2.387352953,77.06577233,74.67841938
5359,2.182125171,76.1621274,73.98000223
5360,2.651269911,76.44935648,73.79808657
5361,2.026271661,76.14841306,74.1221414
5362,2.579776871,76.36762233,73.78784546
5363,1.700585635,77.30917145,75.60858582
5364,1.437948566,77.02500688,75.58705832
5365,1.431957656,76.65637792,75.22442026
5366,2.46041644,76.11989081,73.65947437
5367,1.365772247,78.38066427,77.01489202
5368,1.782793212,75.17651275,73.39371954
5369,0.7777676682,76.47924177,75.7014741
5370,1.26960982,76.24932254,74.97971272
5371,1.626515038,76.65063995,75.02412491
5372,1.488697362,76.54351999,75.05482263
5373,1.87914343,76.78982645,74.91068302
5374,1.68198935,77.17057075,75.4885814
5375,1.991361192,76.6328873,74.6415261
5376,2.064331519,75.64433189,73.58000037
5377,2.475621685,76.40671838,73.9310967
5378,2.097842383,76.40853266,74.31069027
5379,1.850233405,76.87217061,75.02193721
5380,2.721499968,76.85811156,74.13661159
5381,1.538309586,77.03211517,75.49380558
5382,2.093999532,77.10955347,75.01555393
5383,2.544503809,76.10476558,73.56026177
5384,2.406975988,77.14839165,74.74141566
5385,2.268713335,77.43853982,75.16982649
5386,2.027287206,76.62975489,74.60246768
5387,1.228457206,78.01943604,76.79097884
5388,2.758810897,76.74190984,73.98309895
5389,0.4757013076,77.05391701,76.5782157
5390,2.324982199,76.65284065,74.32785845
5391,2.393714847,76.82140794,74.4276931
5392,1.484341592,76.74209658,75.25775499
5393,1.959705015,76.11251657,74.15281156
5394,2.662600203,76.55136481,73.88876461
5395,2.4987337,75.73308459,73.23435089
5396,1.149142115,75.93050562,74.78136351
5397,1.816012386,76.60636258,74.79035019
5398,2.47114878,75.91878836,73.44763958
5399,1.792527694,75.12808882,73.33556112
5400,0.8785010503,76.43773224,75.55923119
5401,1.664413094,76.16115764,74.49674454
5402,2.995114892,77.37775851,74.38264362
5403,2.069685604,76.46679075,74.39710515
5404,2.364647636,77.2622066,74.89755896
5405,2.287130669,76.97710974,74.68997907
5406,2.379109287,77.48048101,75.10137173
5407,2.484081471,77.1743002,74.69021873
5408,2.067125322,77.12297477,75.05584945
5409,0.8647571057,76.94774695,76.08298984
5410,2.222539667,76.16866732,73.94612765
5411,2.849418939,77.3413932,74.49197427
5412,1.814270761,76.27636165,74.46209088
5413,2.893312038,76.58606889,73.69275685
5414,2.557365568,77.04350905,74.48614349
5415,2.185471762,76.6535322,74.46806044
5416,2.094678194,76.80364856,74.70897037
5417,3.058731953,76.72658094,73.66784899
5418,1.409686005,76.45951897,75.04983296
5419,1.80018415,76.72780063,74.92761648
5420,2.445052452,76.46325078,74.01819832
5421,1.969620476,76.14054609,74.17092561
5422,1.54913864,76.07283976,74.52370112
5423,2.933810294,76.93484732,74.00103702
5424,1.939820291,75.27659136,73.33677106
5425,1.663211679,76.46001413,74.79680245
5426,1.85294121,76.6624958,74.80955459
5427,2.0346973,78.15253917,76.11784187
5428,2.742175935,76.81768299,74.07550706
5429,2.04398543,77.46137063,75.4173852
5430,2.50114711,76.2712262,73.77007909
5431,1.958132035,77.10344397,75.14531194
5432,1.286742771,76.1462105,74.85946773
5433,2.40223303,77.27677542,74.87454239
5434,2.609285177,77.88973994,75.28045476
5435,1.84005103,76.03579747,74.19574645
5436,2.998309735,76.61367917,73.61536943
5437,1.364008194,75.87630267,74.51229447
5438,2.594166592,77.67334956,75.07918297
5439,1.523573483,76.68614654,75.16257305
5440,2.380576133,76.48933824,74.10876211
5441,2.716328665,76.94137095,74.22504229
5442,1.649009242,77.79724584,76.14823659
5443,2.424228589,77.01031135,74.58608276
5444,1.992449953,76.9943483,75.00189835
5445,1.522765158,76.51732878,74.99456363
5446,1.042350481,75.91898155,74.87663107
5447,2.061625703,76.89414878,74.83252307
5448,2.3878044,76.67328941,74.28548501
5449,1.000486896,74.82553209,73.82504519
5450,2.117920362,75.97254532,73.85462496
5451,1.793058842,76.99554584,75.202487
5452,2.201612707,76.47921326,74.27760055
5453,3.105324263,77.05861412,73.95328986
5454,1.487607306,75.65903493,74.17142762
5455,1.023764635,77.27665172,76.25288709
5456,2.531763232,76.38623973,73.85447649
5457,2.418731674,78.61397334,76.19524167
5458,1.009916577,77.39779887,76.38788229
5459,1.789537998,76.52824783,74.73870983
5460,0.8548733316,77.34740704,76.4925337
5461,1.625504124,76.93050333,75.30499921
5462,1.454116995,76.29851124,74.84439425
5463,0.8017808192,77.65115445,76.84937363
5464,1.815124672,77.47260743,75.65748276
5465,2.98366856,76.52414049,73.54047193
5466,2.085512963,76.76540953,74.67989657
5467,2.353752799,76.52298877,74.16923597
5468,2.069265793,76.82505552,74.75578973
5469,1.708108913,76.94809086,75.23998195
5470,1.068245947,77.22078051,76.15253456
5471,1.643027647,76.60841047,74.96538282
5472,1.637051963,76.77038591,75.13333395
5473,2.702197534,76.74084731,74.03864978
5474,0.9260088206,75.96176611,75.03575729
5475,1.027977413,78.05264906,77.02467164
5476,0.9665990414,75.9219678,74.95536876
5477,1.53616937,76.09157614,74.55540677
5478,0.7267036199,76.42875445,75.70205083
5479,1.51790126,76.38594374,74.86804248
5480,2.87058766,76.48793241,73.61734475
5481,1.314535707,76.61420975,75.29967404
5482,1.61474074,77.03305713,75.41831639
5483,0.4774214214,75.42679963,74.9493782
5484,1.107681789,76.45899305,75.35131126
5485,1.833217199,76.80054446,74.96732726
5486,2.565813226,77.01774484,74.45193161
5487,2.095561946,76.34242272,74.24686078
5488,2.572262809,76.79320956,74.22094675
5489,1.533463142,76.80100794,75.2675448
5490,2.478686074,77.79058401,75.31189793
5491,2.690875415,77.0564391,74.36556369
5492,2.014547725,76.58601928,74.57147156
5493,1.649553376,76.84250658,75.19295321
5494,0.9734487753,75.42262839,74.44917962
5495,2.357229122,75.98552812,73.62829899
5496,2.007117158,77.1521731,75.14505595
5497,2.028248107,77.41743021,75.38918211
5498,2.644739008,76.66179068,74.01705167
5499,1.468725439,76.74501545,75.27629001
5500,1.699663665,76.3269577,74.62729404
5501,2.170493789,76.98654853,74.81605474
5502,3.001390945,77.73511603,74.73372509
5503,2.304328622,77.29949407,74.99516545
5504,1.685880551,76.67299801,74.98711746
5505,1.29223978,76.7370751,75.44483532
5506,2.585385978,77.58363253,74.99824655
5507,2.566312446,77.04927351,74.48296106
5508,1.075803876,75.44566244,74.36985856
5509,3.512066278,77.55098307,74.03891679
5510,3.123334797,76.87137628,73.74804148
5511,1.756832761,76.94054896,75.1837162
5512,2.261543964,76.90421801,74.64267404
5513,2.235055201,77.34105021,75.10599501
5514,1.708301551,76.39027097,74.68196942
5515,2.176622063,76.90095514,74.72433308
5516,1.593813166,76.26397885,74.67016568
5517,1.843700065,76.06989029,74.22619022
5518,2.743394986,76.80191832,74.05852333
5519,2.614385348,78.15392938,75.53954403
5520,2.1235642,75.9288726,73.8053084
5521,1.846564545,76.78847091,74.94190636
5522,1.078615576,76.19168165,75.11306607
5523,2.122772751,75.86070047,73.73792772
5524,1.854962986,76.6274145,74.77245152
5525,2.331773179,77.45377989,75.12200671
5526,1.461402931,77.23068848,75.76928555
5527,1.754893101,76.81616836,75.06127526
5528,2.278130165,76.20393103,73.92580087
5529,2.439983453,77.34801046,74.90802701
5530,2.744563202,76.88178777,74.13722457
5531,2.604236628,77.89701807,75.29278144
5532,3.365446953,76.41647103,73.05102407
5533,1.415531248,75.09708584,73.68155459
5534,2.004975341,76.32580908,74.32083374
5535,1.997504586,78.14569688,76.1481923
5536,0.791188783,75.78016752,74.98897873
5537,2.435646587,77.45629024,75.02064365
5538,1.256095652,76.25635512,75.00025947
5539,3.477884833,77.09039271,73.61250788
5540,2.56752959,77.48251112,74.91498153
5541,1.343412587,76.92318499,75.5797724
5542,3.075221733,77.57137253,74.4961508
5543,2.084252207,77.05554251,74.97129031
5544,2.434514794,77.03842095,74.60390616
5545,2.341923685,77.22365616,74.88173248
5546,1.559057442,75.7080627,74.14900526
5547,1.773064401,76.29872613,74.52566173
5548,0.8557311093,75.42501549,74.56928438
5549,2.60625904,77.39337543,74.78711639
5550,2.284087068,76.53001349,74.24592642
5551,2.728713743,77.26835365,74.53963991
5552,1.683761394,76.18628293,74.50252154
5553,1.542187922,77.56512777,76.02293985
5554,2.259369937,75.80438024,73.5450103
5555,2.590329925,77.23708109,74.64675117
5556,2.20913366,77.6533116,75.44417794
5557,1.784692256,76.9002138,75.11552154
5558,0.7903861271,76.51813805,75.72775193
5559,1.570153166,76.97908335,75.40893018
5560,2.250982696,77.70314071,75.45215801
5561,2.374190416,75.40320445,73.02901403
5562,2.1936197,77.03214572,74.83852601
5563,2.839734741,76.01503531,73.17530057
5564,2.094920057,76.13265863,74.03773857
5565,1.014623067,76.73153425,75.71691118
5566,2.132746155,76.13457551,74.00182935
5567,2.296763417,77.08530412,74.7885407
5568,1.583563904,77.22480853,75.64124462
5569,1.926318598,76.58278373,74.65646513
5570,2.531935127,76.31391178,73.78197666
5571,2.886441493,76.17042717,73.28398568
5572,1.555325306,77.40736586,75.85204056
5573,1.34405902,76.02525678,74.68119776
5574,3.103593414,77.82206867,74.71847526
5575,0.7484724799,75.60094301,74.85247053
5576,1.931063005,77.11944116,75.18837816
5577,2.116418879,76.93412597,74.81770709
5578,1.09017984,76.39394523,75.30376539
5579,1.58310911,76.89268464,75.30957553
5580,0.8339391627,78.01524206,77.1813029
5581,1.892428553,77.37920891,75.48678035
5582,1.621672117,76.18580086,74.56412874
5583,2.380474746,76.43106882,74.05059407
5584,1.8153216,76.53161231,74.71629071
5585,1.156541036,76.88838903,75.731848
5586,2.45838263,76.5410064,74.08262378
5587,2.192379975,76.43284723,74.24046725
5588,2.475674828,75.87453103,73.3988562
5589,2.071122714,76.60417318,74.53305047
5590,2.677246049,77.47659963,74.79935358
5591,1.774493506,76.4852921,74.71079859
5592,2.424952671,77.15121847,74.7262658
5593,2.44894016,76.30607536,73.8571352
5594,1.477775775,76.05509842,74.57732265
5595,2.391223868,78.30195036,75.9107265
5596,1.492766956,77.1479886,75.65522164
5597,2.558106751,76.78377332,74.22566657
5598,1.578463586,75.4720275,73.89356391
5599,2.554344769,76.63340495,74.07906018
5600,1.582347632,76.54661103,74.9642634
5601,2.699220244,76.31284327,73.61362302
