record_type,model,model_label,seed,episodes_seen,environment_interactions,safe_weighted_coverage,curve_source,q25,median,q75
summary,full,PPO+Pointer,,46.1414141414,,,training_batch_seed_summary,0.673601246843,0.676156092172,0.70189196654
summary,full,PPO+Pointer,,76.2828282828,,,training_batch_seed_summary,0.743193655303,0.767301925505,0.787997159091
summary,full,PPO+Pointer,,106.424242424,,,training_batch_seed_summary,0.794921875,0.816583806818,0.817471590909
summary,full,PPO+Pointer,,136.565656566,,,training_batch_seed_summary,0.803997001263,0.83232717803,0.895853061869
summary,full,PPO+Pointer,,166.707070707,,,training_batch_seed_summary,0.869643702652,0.930377998737,0.931581439394
summary,full,PPO+Pointer,,196.848484848,,,training_batch_seed_summary,0.922940340909,0.93720407197,0.960996685606
summary,full,PPO+Pointer,,226.98989899,,,training_batch_seed_summary,0.97044665404,0.973494712753,0.975576073232
summary,full,PPO+Pointer,,257.131313131,,,training_batch_seed_summary,0.996231849747,0.997908775253,0.998184974747
summary,full,PPO+Pointer,,287.272727273,,,training_batch_seed_summary,0.999822443182,1,1
summary,full,PPO+Pointer,,317.414141414,,,training_batch_seed_summary,0.993450126263,1,1
summary,full,PPO+Pointer,,347.555555556,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,377.696969697,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,407.838383838,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,437.97979798,,,training_batch_seed_summary,0.98021227904,0.992700441919,1
summary,full,PPO+Pointer,,468.121212121,,,training_batch_seed_summary,0.986890388258,1,1
summary,full,PPO+Pointer,,498.262626263,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,528.404040404,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,558.545454545,,,training_batch_seed_summary,0.973366477273,0.976029829545,1
summary,full,PPO+Pointer,,588.686868687,,,training_batch_seed_summary,0.984513099747,0.995146780303,1
summary,full,PPO+Pointer,,618.828282828,,,training_batch_seed_summary,0.991161616162,0.994318181818,1
summary,full,PPO+Pointer,,648.96969697,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,679.111111111,,,training_batch_seed_summary,0.989583333333,1,1
summary,full,PPO+Pointer,,709.252525253,,,training_batch_seed_summary,0.984256628788,0.992305871212,0.992305871212
summary,full,PPO+Pointer,,739.393939394,,,training_batch_seed_summary,0.995028409091,1,1
summary,full,PPO+Pointer,,769.535353535,,,training_batch_seed_summary,0.985874368687,1,1
summary,full,PPO+Pointer,,799.676767677,,,training_batch_seed_summary,0.996547506313,1,1
summary,full,PPO+Pointer,,829.818181818,,,training_batch_seed_summary,0.988192471591,0.990411931818,1
summary,full,PPO+Pointer,,859.95959596,,,training_batch_seed_summary,0.99358822601,1,1
summary,full,PPO+Pointer,,890.101010101,,,training_batch_seed_summary,0.991358901515,1,1
summary,full,PPO+Pointer,,920.242424242,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,950.383838384,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,980.525252525,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,1010.66666667,,,training_batch_seed_summary,0.9755859375,1,1
summary,full,PPO+Pointer,,1040.80808081,,,training_batch_seed_summary,0.998816287879,1,1
summary,full,PPO+Pointer,,1070.94949495,,,training_batch_seed_summary,0.998461174242,1,1
summary,full,PPO+Pointer,,1101.09090909,,,training_batch_seed_summary,0.984730113636,0.999289772727,1
summary,full,PPO+Pointer,,1131.23232323,,,training_batch_seed_summary,0.995886600379,1,1
summary,full,PPO+Pointer,,1161.37373737,,,training_batch_seed_summary,0.996764520202,1,1
summary,full,PPO+Pointer,,1191.51515152,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,1221.65656566,,,training_batch_seed_summary,0.96709280303,0.972774621212,0.984848484848
summary,full,PPO+Pointer,,1251.7979798,,,training_batch_seed_summary,0.985134548611,1,1
summary,full,PPO+Pointer,,1281.93939394,,,training_batch_seed_summary,0.998283617424,1,1
summary,full,PPO+Pointer,,1312.08080808,,,training_batch_seed_summary,0.972794349747,0.976680871212,0.999723800505
summary,full,PPO+Pointer,,1342.22222222,,,training_batch_seed_summary,0.997829861111,1,1
summary,full,PPO+Pointer,,1372.36363636,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,1402.50505051,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,1432.64646465,,,training_batch_seed_summary,0.987334280303,1,1
summary,full,PPO+Pointer,,1462.78787879,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,1492.92929293,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,1523.07070707,,,training_batch_seed_summary,0.996843434343,1,1
summary,full,PPO+Pointer,,1553.21212121,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,1583.35353535,,,training_batch_seed_summary,0.981257891414,1,1
summary,full,PPO+Pointer,,1613.49494949,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,1643.63636364,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,1673.77777778,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,1703.91919192,,,training_batch_seed_summary,0.97040719697,1,1
summary,full,PPO+Pointer,,1734.06060606,,,training_batch_seed_summary,0.961973248106,1,1
summary,full,PPO+Pointer,,1764.2020202,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,1794.34343434,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,1824.48484848,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,1854.62626263,,,training_batch_seed_summary,0.939295296717,1,1
summary,full,PPO+Pointer,,1884.76767677,,,training_batch_seed_summary,0.994081439394,1,1
summary,full,PPO+Pointer,,1914.90909091,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,1945.05050505,,,training_batch_seed_summary,0.989820075758,0.992365056818,1
summary,full,PPO+Pointer,,1975.19191919,,,training_batch_seed_summary,0.988370028409,1,1
summary,full,PPO+Pointer,,2005.33333333,,,training_batch_seed_summary,0.98046875,1,1
summary,full,PPO+Pointer,,2035.47474747,,,training_batch_seed_summary,0.981652462121,0.998046875,1
summary,full,PPO+Pointer,,2065.61616162,,,training_batch_seed_summary,0.998027146465,1,1
summary,full,PPO+Pointer,,2095.75757576,,,training_batch_seed_summary,0.974994081439,0.99970407197,1
summary,full,PPO+Pointer,,2125.8989899,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,2156.04040404,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,2186.18181818,,,training_batch_seed_summary,0.961647727273,1,1
summary,full,PPO+Pointer,,2216.32323232,,,training_batch_seed_summary,0.911073626894,1,1
summary,full,PPO+Pointer,,2246.46464646,,,training_batch_seed_summary,0.919527304293,0.970801767677,1
summary,full,PPO+Pointer,,2276.60606061,,,training_batch_seed_summary,0.999437736742,1,1
summary,full,PPO+Pointer,,2306.74747475,,,training_batch_seed_summary,0.991950757576,0.997987689394,1
summary,full,PPO+Pointer,,2336.88888889,,,training_batch_seed_summary,0.999891493056,1,1
summary,full,PPO+Pointer,,2367.03030303,,,training_batch_seed_summary,0.999881628788,1,1
summary,full,PPO+Pointer,,2397.17171717,,,training_batch_seed_summary,0.972666114268,0.97588186553,1
summary,full,PPO+Pointer,,2427.31313131,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,2457.45454545,,,training_batch_seed_summary,0.992009943182,0.998401988636,1
summary,full,PPO+Pointer,,2487.5959596,,,training_batch_seed_summary,0.990727588384,0.992582070707,1
summary,full,PPO+Pointer,,2517.73737374,,,training_batch_seed_summary,0.957277856692,0.984966856061,1
summary,full,PPO+Pointer,,2547.87878788,,,training_batch_seed_summary,0.995265151515,1,1
summary,full,PPO+Pointer,,2578.02020202,,,training_batch_seed_summary,0.997040719697,1,1
summary,full,PPO+Pointer,,2608.16161616,,,training_batch_seed_summary,0.999980271465,1,1
summary,full,PPO+Pointer,,2638.3030303,,,training_batch_seed_summary,0.979048295455,1,1
summary,full,PPO+Pointer,,2668.44444444,,,training_batch_seed_summary,0.987847222222,0.993272569444,1
summary,full,PPO+Pointer,,2698.58585859,,,training_batch_seed_summary,0.975447837753,0.976740056818,0.992069128788
summary,full,PPO+Pointer,,2728.72727273,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,2758.86868687,,,training_batch_seed_summary,0.99108270202,1,1
summary,full,PPO+Pointer,,2789.01010101,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,2819.15151515,,,training_batch_seed_summary,0.990382339015,0.998431581439,1
summary,full,PPO+Pointer,,2849.29292929,,,training_batch_seed_summary,0.973070549242,0.997948232323,0.998106060606
summary,full,PPO+Pointer,,2879.43434343,,,training_batch_seed_summary,0.999102351641,0.999171401515,0.999171401515
summary,full,PPO+Pointer,,2909.57575758,,,training_batch_seed_summary,0.999408143939,1,1
summary,full,PPO+Pointer,,2939.71717172,,,training_batch_seed_summary,0.965494791667,0.975684580177,0.982836174242
summary,full,PPO+Pointer,,2969.85858586,,,training_batch_seed_summary,1,1,1
summary,full,PPO+Pointer,,3000,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,16,,,training_batch_seed_summary,0.392578125,0.42578125,0.443359375
summary,a2c_pointer,A2C+Pointer,,46.1414141414,,,training_batch_seed_summary,0.61285708649,0.626972853535,0.646809895833
summary,a2c_pointer,A2C+Pointer,,76.2828282828,,,training_batch_seed_summary,0.739169034091,0.748934659091,0.75029592803
summary,a2c_pointer,A2C+Pointer,,106.424242424,,,training_batch_seed_summary,0.784919507576,0.817501183712,0.83330374053
summary,a2c_pointer,A2C+Pointer,,136.565656566,,,training_batch_seed_summary,0.802931660354,0.808534564394,0.823311237374
summary,a2c_pointer,A2C+Pointer,,166.707070707,,,training_batch_seed_summary,0.787168560606,0.832544191919,0.859177714646
summary,a2c_pointer,A2C+Pointer,,196.848484848,,,training_batch_seed_summary,0.799597537879,0.85576467803,0.872514204545
summary,a2c_pointer,A2C+Pointer,,226.98989899,,,training_batch_seed_summary,0.853278882576,0.891098484848,0.891098484848
summary,a2c_pointer,A2C+Pointer,,257.131313131,,,training_batch_seed_summary,0.831301294192,0.903034248737,0.90905145202
summary,a2c_pointer,A2C+Pointer,,287.272727273,,,training_batch_seed_summary,0.873046875,0.881480823864,0.9326171875
summary,a2c_pointer,A2C+Pointer,,317.414141414,,,training_batch_seed_summary,0.891256313131,0.894412878788,0.913056344697
summary,a2c_pointer,A2C+Pointer,,347.555555556,,,training_batch_seed_summary,0.917643229167,0.924913194444,0.938151041667
summary,a2c_pointer,A2C+Pointer,,377.696969697,,,training_batch_seed_summary,0.90654592803,0.931818181818,0.932410037879
summary,a2c_pointer,A2C+Pointer,,407.838383838,,,training_batch_seed_summary,0.931601167929,0.937184343434,0.945115214646
summary,a2c_pointer,A2C+Pointer,,437.97979798,,,training_batch_seed_summary,0.93359375,0.945292771465,0.953618213384
summary,a2c_pointer,A2C+Pointer,,468.121212121,,,training_batch_seed_summary,0.924272017045,0.947768702652,0.972922585227
summary,a2c_pointer,A2C+Pointer,,498.262626263,,,training_batch_seed_summary,0.950599747475,0.950974589646,0.961213699495
summary,a2c_pointer,A2C+Pointer,,528.404040404,,,training_batch_seed_summary,0.955669981061,0.968651357323,0.982865767045
summary,a2c_pointer,A2C+Pointer,,558.545454545,,,training_batch_seed_summary,0.970170454545,0.970703125,0.982066761364
summary,a2c_pointer,A2C+Pointer,,588.686868687,,,training_batch_seed_summary,0.96875,0.979255445076,0.989159169823
summary,a2c_pointer,A2C+Pointer,,618.828282828,,,training_batch_seed_summary,0.982244318182,0.983684501263,0.986781881313
summary,a2c_pointer,A2C+Pointer,,648.96969697,,,training_batch_seed_summary,0.984759706439,0.988991477273,0.994762073864
summary,a2c_pointer,A2C+Pointer,,679.111111111,,,training_batch_seed_summary,0.987847222222,0.989366319444,0.994357638889
summary,a2c_pointer,A2C+Pointer,,709.252525253,,,training_batch_seed_summary,0.992157907197,0.993440261995,0.994752209596
summary,a2c_pointer,A2C+Pointer,,739.393939394,,,training_batch_seed_summary,0.996508049242,0.99834280303,0.999171401515
summary,a2c_pointer,A2C+Pointer,,769.535353535,,,training_batch_seed_summary,0.985953282828,0.996468592172,1
summary,a2c_pointer,A2C+Pointer,,799.676767677,,,training_batch_seed_summary,0.999644886364,1,1
summary,a2c_pointer,A2C+Pointer,,829.818181818,,,training_batch_seed_summary,0.999200994318,1,1
summary,a2c_pointer,A2C+Pointer,,859.95959596,,,training_batch_seed_summary,0.995620265152,0.997533933081,1
summary,a2c_pointer,A2C+Pointer,,890.101010101,,,training_batch_seed_summary,0.988587042298,0.995679450758,1
summary,a2c_pointer,A2C+Pointer,,920.242424242,,,training_batch_seed_summary,0.994318181818,1,1
summary,a2c_pointer,A2C+Pointer,,950.383838384,,,training_batch_seed_summary,0.995324337121,0.996478456439,0.998441445707
summary,a2c_pointer,A2C+Pointer,,980.525252525,,,training_batch_seed_summary,0.992818813131,1,1
summary,a2c_pointer,A2C+Pointer,,1010.66666667,,,training_batch_seed_summary,0.9951171875,0.9951171875,0.998697916667
summary,a2c_pointer,A2C+Pointer,,1040.80808081,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,1070.94949495,,,training_batch_seed_summary,0.989050662879,0.994525331439,0.997050583965
summary,a2c_pointer,A2C+Pointer,,1101.09090909,,,training_batch_seed_summary,0.995205965909,0.997869318182,1
summary,a2c_pointer,A2C+Pointer,,1131.23232323,,,training_batch_seed_summary,0.993598090278,0.998836016414,1
summary,a2c_pointer,A2C+Pointer,,1161.37373737,,,training_batch_seed_summary,0.997573390152,0.998382260101,1
summary,a2c_pointer,A2C+Pointer,,1191.51515152,,,training_batch_seed_summary,0.93584280303,0.973780776515,0.977391098485
summary,a2c_pointer,A2C+Pointer,,1221.65656566,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,1251.7979798,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,1281.93939394,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,1312.08080808,,,training_batch_seed_summary,0.999792850379,0.999960542929,1
summary,a2c_pointer,A2C+Pointer,,1342.22222222,,,training_batch_seed_summary,0.999131944444,1,1
summary,a2c_pointer,A2C+Pointer,,1372.36363636,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,1402.50505051,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,1432.64646465,,,training_batch_seed_summary,0.994614109848,1,1
summary,a2c_pointer,A2C+Pointer,,1462.78787879,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,1492.92929293,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,1523.07070707,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,1553.21212121,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,1583.35353535,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,1613.49494949,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,1643.63636364,,,training_batch_seed_summary,0.978693181818,0.982954545455,1
summary,a2c_pointer,A2C+Pointer,,1673.77777778,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,1703.91919192,,,training_batch_seed_summary,0.98717645202,1,1
summary,a2c_pointer,A2C+Pointer,,1734.06060606,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,1764.2020202,,,training_batch_seed_summary,0.992818813131,1,1
summary,a2c_pointer,A2C+Pointer,,1794.34343434,,,training_batch_seed_summary,0.993331755051,1,1
summary,a2c_pointer,A2C+Pointer,,1824.48484848,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,1854.62626263,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,1884.76767677,,,training_batch_seed_summary,0.999210858586,1,1
summary,a2c_pointer,A2C+Pointer,,1914.90909091,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,1945.05050505,,,training_batch_seed_summary,0.992365056818,1,1
summary,a2c_pointer,A2C+Pointer,,1975.19191919,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,2005.33333333,,,training_batch_seed_summary,0.99609375,1,1
summary,a2c_pointer,A2C+Pointer,,2035.47474747,,,training_batch_seed_summary,0.9765625,0.99915167298,1
summary,a2c_pointer,A2C+Pointer,,2065.61616162,,,training_batch_seed_summary,0.998027146465,1,1
summary,a2c_pointer,A2C+Pointer,,2095.75757576,,,training_batch_seed_summary,0.99970407197,1,1
summary,a2c_pointer,A2C+Pointer,,2125.8989899,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,2156.04040404,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,2186.18181818,,,training_batch_seed_summary,0.987571022727,0.998757102273,1
summary,a2c_pointer,A2C+Pointer,,2216.32323232,,,training_batch_seed_summary,0.990628945707,1,1
summary,a2c_pointer,A2C+Pointer,,2246.46464646,,,training_batch_seed_summary,0.954407354798,0.98603219697,0.992108585859
summary,a2c_pointer,A2C+Pointer,,2276.60606061,,,training_batch_seed_summary,0.977746212121,1,1
summary,a2c_pointer,A2C+Pointer,,2306.74747475,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,2336.88888889,,,training_batch_seed_summary,0.999782986111,1,1
summary,a2c_pointer,A2C+Pointer,,2367.03030303,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,2397.17171717,,,training_batch_seed_summary,0.999309501263,1,1
summary,a2c_pointer,A2C+Pointer,,2427.31313131,,,training_batch_seed_summary,0.93388967803,0.987571022727,1
summary,a2c_pointer,A2C+Pointer,,2457.45454545,,,training_batch_seed_summary,0.958540482955,1,1
summary,a2c_pointer,A2C+Pointer,,2487.5959596,,,training_batch_seed_summary,0.983309659091,1,1
summary,a2c_pointer,A2C+Pointer,,2517.73737374,,,training_batch_seed_summary,1,1,1
summary,a2c_pointer,A2C+Pointer,,2547.87878788,,,training_batch_seed_summary,0.977805397727,0.977805397727,1
summary,a2c_pointer,A2C+Pointer,,2578.02020202,,,training_batch_seed_summary,0.998293481692,1,1
summary,a2c_pointer,A2C+Pointer,,2608.16161616,,,training_batch_seed_summary,0.968769728535,0.978732638889,0.996882891414
summary,a2c_pointer,A2C+Pointer,,2638.3030303,,,training_batch_seed_summary,0.91924124053,0.987363873106,0.996892755682
